매장,매장명,지역,형태,폐점여부,오픈일,평수,실평수,창고,계약면적(㎡),진열평수,신주소,위도,경도,매장인원,입고도우미PO,일평균매출,일평균물동량
11037,아산방축점,충남팀,직영점,영업,2022-12-21,300.0,280.0,20.0,999.59,272.0,충청남도 아산시 온천대로 1368(방축동) ,36.7838,126.9901,12.1,0.9,14049410.714285716,281.0
10891,아산배방점,충남팀,직영점,영업,2019-04-30,300.0,262.0,38.0,997.27,247.0,충청남도 아산시 배방읍 배방로14번길 5 ,36.7753,127.0537,11.6,0.8,14241964.285714284,285.0
11193,아산용화점,충남팀,직영점,영업,2025-08-29,507.0,456.0,51.0,1676.32,448.0,충청남도 아산시 남부로 246 (용화동) ,36.7704,127.0094,10.3,0.8,11997500.0,240.0
11035,아산장재점,충남팀,직영점,영업,2022-12-10,275.0,256.0,19.0,986.1,236.0,충청남도 아산시 배방읍 용연로 156-20 ,36.7824,127.0928,12.3,0.8,16196785.714285716,324.0
10202,아산점,충남팀,직영점,영업,2009-09-29,320.0,308.0,12.0,1217.0,279.0,충청남도 아산시 온궁로 27-1 (온천동) ,36.7823,127.0036,11.8,1.2,14903053.57142857,298.0
10842,아산탕정점,충남팀,직영점,영업,2018-09-29,291.0,280.0,11.0,994.7,260.0,충청남도 아산시 탕정면 탕정면로 54-18 ,36.7972,127.0629,9.2,0.8,10742464.285714284,215.0
10683,아차산역2호점,구리팀,직영점,영업,2017-06-10,310.0,292.0,18.0,1213.0,270.0,서울특별시 광진구 천호대로 661 (구의동) ,37.552,127.0901,15.3,1.2,19079375.0,382.0
10568,안국역2호점,종로팀,직영점,영업,2015-05-12,60.0,54.0,6.0,198.0,45.0,서울특별시 종로구 율곡로 45 (안국동) ,37.5763,126.9844,4.8,0.1,6183482.142857143,124.0
10374,안동옥동점,경북팀,직영점,영업,2011-12-02,251.8,230.8,21.0,817.0,219.8,경상북도 안동시 경북대로 376 (옥동) ,36.5639,128.7028,11.4,0.4,13468428.57142857,269.0
11212,안동용상대로점,경북팀,직영점,영업,2025-12-05,303.97,244.0,59.97,0.0,229.0,경상북도 안동시 경동로 824 (용상동) ,36.5612,128.7468,8.2,0.8,9985500.0,200.0
10912,안동태화점,경북팀,직영점,영업,2019-09-19,333.0,309.0,24.0,1102.84,294.0,경상북도 안동시 경동로 535 (태화동) ,36.5638,128.7163,9.2,0.5,9189928.57142857,184.0
10696,안산고잔본점,안산팀,직영점,영업,2017-07-14,320.0,300.0,20.0,1670.0,285.0,경기도 안산시 단원구 광덕대로 182 (고잔동) ,37.3127,126.8309,15.5,1.1,18454839.285714287,369.0
10981,안산본오동점,안산팀,직영점,영업,2021-09-10,194.0,184.0,10.0,942.62,178.0,경기도 안산시 상록구 석호로 315(본오동) ,37.2937,126.866,8.2,1.1,10838178.57142857,217.0
10926,안산선부점,안산팀,직영점,영업,2020-06-17,450.0,450.0,0.0,3255.6,435.0,경기도 안산시 단원구 선부광장로 23 (선부동) ,37.3362,126.8096,16.1,1.4,22586642.85714286,452.0
10775,안산월피점,안산팀,직영점,영업,2019-05-30,273.0,251.0,22.0,923.84,224.0,경기도 안산시 상록구 예술광장1로 18 (월피동) ,37.3292,126.8447,12.2,0.8,15676696.42857143,314.0
11067,안산중앙본점,안산팀,직영점,영업,2023-08-25,295.96,263.0,32.96,1305.6,257.0,경기도 안산시 단원구 예술대학로 9 (고잔동) ,37.3178,126.8365,14.5,1.1,15332892.857142856,307.0
10149,안성2호점,평택팀,직영점,영업,2008-12-31,173.0,173.0,0.0,684.0,160.0,경기도 안성시 중앙로 387 (대천동) ,37.0078,127.27,7.8,0.8,7648196.428571428,153.0
11039,안성공도마정점,평택팀,직영점,영업,2022-12-29,302.0,284.0,18.0,997.92,269.0,경기도 안성시 공도읍 서동대로 4473 ,37.009,127.1988,11.1,0.8,12689589.285714284,254.0
10586,안성공도점,평택팀,직영점,영업,2015-10-15,355.0,340.0,15.0,1323.0,318.0,경기도 안성시 공도읍 서동대로 3884 ,36.9938,127.1388,14.1,1.1,15552875.0,311.0
10844,안성옥산점,평택팀,직영점,영업,2018-10-21,300.0,280.0,20.0,1131.62,265.0,경기도 안성시 중앙로 180 (옥산동) ,37.0124,127.2491,10.4,0.7,9590892.857142856,192.0
10326,안암점,종로팀,직영점,영업,2011-06-10,158.0,158.0,0.0,776.0,145.0,서울특별시 성북구 고려대로24길 51(안암동5가) ,37.5839,127.0297,12.5,0.5,14091321.42857143,282.0
11236,안양비산점,관악팀,직영점,영업,2026-04-17,346.0,285.0,61.0,0.0,277.0,경기 안양시 동안구 관악대로 183 ,37.3994,126.9446,,,,
10086,안양역점,관악팀,직영점,영업,2007-06-02,82.3,75.3,7.0,462.0,64.3,경기도 안양시 만안구 만안로 244 (안양동) ,37.4025,126.9222,4.2,0.5,4631285.714285715,93.0
10402,안양중앙점,관악팀,직영점,영업,2012-03-30,100.0,95.0,5.0,570.0,93.0,경기도 안양시 만안구 안양로 283 (안양동) ,37.3976,126.922,10.5,0.8,12372553.57142857,247.0
10584,암사역점,강동팀,직영점,영업,2015-09-02,150.0,145.0,5.0,511.0,136.0,서울특별시 강동구 올림픽로 779 (암사동) ,37.5507,127.1275,9.8,0.8,12370642.857142856,247.0
10828,압구정역점,강남팀,직영점,영업,2018-09-30,285.0,265.0,20.0,927.25,259.0,서울특별시 강남구 논현로 878 (신사동) ,37.5271,127.029,7.4,0.4,14090303.57142857,282.0
11140,양산금산점,동부산팀,직영점,영업,2024-09-28,302.0,282.0,20.0,994.0,274.0,경상남도 양산시 동면 양산대로 388 ,35.3075,129.0268,8.6,0.5,8220660.714285715,164.0
10141,양산남부시장점,동부산팀,직영점,영업,2008-11-01,130.6,128.6,2.0,451.0,124.6,경상남도 양산시 중앙로 134-1 (중부동) ,35.3425,129.0381,5.3,0.5,5928750.0,119.0
10732,양산물금2호점,동부산팀,직영점,영업,2018-07-22,306.0,275.0,31.0,1762.0,260.0,경상남도 양산시 물금읍 청운로 354 ,35.3272,129.0169,7.6,0.5,9351821.42857143,187.0
11033,양산물금역점,동부산팀,직영점,영업,2022-12-08,285.0,271.7,13.3,902.83,251.7,경상남도 양산시 물금읍 물금1길 8 ,35.3097,128.9871,6.6,0.5,7867982.142857143,157.0
10997,양산북정점,동부산팀,직영점,영업,2022-01-21,302.0,261.0,41.0,996.29,246.0,경상남도 양산시 북정로 8(북정동) ,35.3592,129.0411,8.3,0.5,11272750.0,225.0
10789,양산서창2호점,동부산팀,직영점,영업,2018-10-28,297.0,254.0,43.0,1188.42,227.0,경상남도 양산시 웅상대로 1260 (삼호동) ,35.4105,129.1654,7.6,0.5,10152017.857142856,203.0
10653,양산증산점,동부산팀,직영점,영업,2016-12-16,313.0,303.0,10.0,943.0,287.0,경상남도 양산시 물금읍 청운로 178 ,35.3163,129.0028,6.6,0.5,8408625.0,168.0
10850,양산터미널점,동부산팀,직영점,영업,2018-12-08,353.0,306.0,47.0,1411.52,277.0,경상남도 양산시 양산역1길 2 (중부동) ,35.3352,129.0273,8.3,0.8,10755517.857142856,215.0
11185,양산평산점,동부산팀,직영점,영업,2025-06-20,251.23,233.6,17.63,1382.36,220.6,경상남도 양산시 평산로 17 (평산동) ,35.3813,129.153,8.0,0.5,9860035.714285716,197.0
10172,양재2호점,강남팀,직영점,영업,2009-04-22,280.0,250.0,30.0,1783.0,244.0,"서울특별시 서초구 남부순환로 2614 (양재동, 한솔로이젠트) ",37.4845,127.0367,11.8,1.1,13568375.0,271.0
10580,양주고읍점,강북팀,직영점,영업,2015-07-28,170.0,160.0,10.0,674.0,149.0,경기도 양주시 고읍남로 20 (광사동) ,37.7947,127.0791,6.2,0.5,7303875.0,146.0
10785,양주덕정점,강북팀,직영점,영업,2018-03-17,282.7,251.0,31.7,1652.0,231.0,경기도 양주시 화합로 1449 (덕정동) ,37.8403,127.069,6.5,0.8,9235214.285714284,185.0
11047,양주삼숭점,강북팀,직영점,영업,2023-03-03,269.0,230.0,39.0,1041.75,217.0,경기도 양주시 부흥로 2119(삼숭동) ,37.807,127.0898,12.9,0.8,12618196.42857143,252.0
11012,양주회정동점,강북팀,직영점,영업,2022-05-28,265.0,254.0,11.0,1685.68,241.0,경기도 양주시 평화로 1529(회정동) ,37.8261,127.052,9.7,0.6,10790892.857142856,216.0
71379,양평남한강마트점,구리팀,유통행사,영업,2012-11-08,48.0,46.0,2.0,0.0,35.0,경기도 양평군 양평읍 시민로 57  ,37.4912,127.4981,1.0,0.0,,
11079,엔터식스강변점,구리팀,직영점,영업,2023-12-21,250.0,227.0,23.0,826.0,221.0,서울특별시 광진구 광나루로56길 85 (구의동) ,37.5357,127.0957,9.3,0.6,9698196.42857143,194.0
11124,엔터식스안양역점,관악팀,직영점,영업,2024-06-28,577.0,541.0,36.0,1897.52,533.0,경기도 안양시 만안구 만안로 230 (안양동) ,37.4011,126.923,25.9,1.1,27073125.0,541.0
10235,여수교동점,전남팀,직영점,영업,2010-04-24,102.0,100.0,2.0,370.0,89.0,전라남도 여수시 진남상가길 40 (교동) ,34.7414,127.7326,6.7,0.3,6360678.571428572,127.0
11186,여수문수점,전남팀,직영점,영업,2025-06-28,286.5,272.0,14.5,1760.12,259.0,전라남도 여수시 좌수영로 341 (문수동) ,34.7604,127.7089,6.5,0.8,7914178.571428572,158.0
10323,여수여서점,전남팀,직영점,영업,2011-05-25,208.0,202.0,6.0,742.0,182.0,전라남도 여수시 여문문화1길 2 (여서동) ,34.7543,127.707,9.7,1.6,8533321.42857143,171.0
10579,여수여천점,전남팀,직영점,영업,2015-07-24,180.0,169.0,11.0,610.0,156.0,전라남도 여수시 시청로 34 (학동) ,34.7647,127.6633,10.5,1.1,8948839.285714285,179.0
10908,여수웅천점,전남팀,직영점,영업,2019-07-26,281.0,253.0,28.0,1954.86,247.0,"전라남도 여수시 신월로 96 (웅천동) 201호,204호",34.7491,127.6789,14.6,1.1,14768839.285714284,295.0
11007,여수죽림점,전남팀,직영점,영업,2022-04-30,308.0,239.0,69.0,998.76,210.0,전라남도 여수시 소라면 죽림중앙로 7-11 ,34.7611,127.6351,12.6,1.1,13333392.857142856,267.0
10808,여의도점,신촌팀,직영점,영업,2018-07-23,242.0,222.0,20.0,1086.0,216.0,서울특별시 영등포구 여의나루로 61 (여의도동) ,37.5232,126.926,11.9,1.1,17259392.85714286,345.0
11148,여주하동점,용인팀,직영점,영업,2024-11-22,300.0,275.0,25.0,994.5,253.0,경기도 여주시 영릉로 155 (하동) ,37.2982,127.6233,9.9,0.6,11993214.285714284,240.0
10605,역곡본점,북인천팀,직영점,영업,2016-04-22,320.0,300.0,20.0,1954.0,278.0,경기도 부천시 경인로 507 (괴안동) ,37.4846,126.8115,16.2,1.1,18825678.57142857,377.0
10058,연신내점,신촌팀,직영점,영업,2006-09-28,65.0,62.0,3.0,231.0,58.0,서울특별시 은평구 연서로 253 (불광동) ,37.6199,126.9227,6.9,0.5,8275303.571428572,166.0
11013,연희동점,신촌팀,직영점,영업,2022-05-26,184.0,169.0,15.0,794.13,156.0,서울특별시 서대문구 연희로 83(연희동) ,37.5658,126.9298,10.2,0.8,12731053.57142857,255.0
10210,염창역점,일산팀,직영점,영업,2009-11-24,161.4,153.4,8.0,1077.0,147.4,서울특별시 강서구 공항대로 627 (염창동) ,37.5473,126.8745,10.6,0.8,14695589.285714284,294.0
10282,영도대교점,서부산팀,직영점,영업,2010-12-30,225.0,198.0,27.0,861.1,185.0,"부산광역시 영도구 태종로 98 (대교동2가, 모닝아일랜드) ",35.0912,129.0415,11.9,0.4,14548696.42857143,291.0
10274,영동프라자점,강남팀,직영점,영업,2010-11-24,123.0,120.0,3.0,787.0,109.0,서울특별시 강남구 강남대로128길 20 (논현동) ,37.51,127.0238,8.2,0.5,9905803.57142857,198.0
11061,영등포구청점,신촌팀,직영점,영업,2023-07-13,465.0,425.0,40.0,3166.48,417.0,"서울특별시 영등포구 당산로 83 (당산동2가, 한화포레나당산) ",37.5221,126.8953,14.8,0.8,18697375.0,374.0
10968,영등포역점,신촌팀,직영점,영업,2021-05-29,173.0,123.0,50.0,651.4,103.0,서울특별시 영등포구 영중로 18 (영등포동3가) ,37.518,126.9062,11.2,0.8,13858071.42857143,277.0
10849,영종하늘도시점,남인천팀,직영점,영업,2018-12-08,303.0,290.0,13.0,999.96,275.0,인천광역시 중구 운중로 158 (중산동) ,37.4957,126.5508,15.9,0.8,19225392.85714286,385.0
70849,영주농협파머스마켓점,경북팀,유통점,영업,2008-08-15,95.0,95.0,0.0,314.0,91.0,경상북도 영주시 구성로 25 (조암동) ,36.7958,128.6316,2.0,0.0,,
10674,영주본점,경북팀,직영점,영업,2017-08-25,320.0,300.0,20.0,1229.0,285.0,경상북도 영주시 대학로 37 (휴천동) ,36.8089,128.6204,8.8,0.4,11299785.714285716,226.0
10510,영천시청점,울산팀,직영점,영업,2013-07-17,120.0,100.0,20.0,712.0,98.0,경상북도 영천시 충효로 56 (문외동) ,35.9722,128.9359,7.4,0.4,8663375.0,173.0
11004,영천점,울산팀,직영점,영업,2022-04-28,296.0,253.0,43.0,990.08,240.0,경상북도 영천시 천문로 148(금노동) ,35.9518,128.9307,9.3,0.6,10807339.285714284,216.0
10726,영통판타지움점,수원팀,직영점,영업,2017-12-08,456.0,422.0,34.0,1586.0,414.0,경기도 수원시 영통구 덕영대로 1566 (영통동) ,37.2451,127.0618,19.4,1.3,24674678.57142857,493.0
11051,오금동점,강남팀,직영점,영업,2023-04-21,208.0,186.0,22.0,1317.64,173.0,서울특별시 송파구 동남로29길 4 (오금동) ,37.5052,127.1383,7.9,0.9,9222107.142857144,184.0
10121,오류동점,관악팀,직영점,영업,2008-04-20,135.0,109.0,26.0,475.0,98.0,서울특별시 구로구 경인로 209 (오류동) ,37.4964,126.8439,12.9,0.8,14517750.0,290.0
10567,오목교점,신촌팀,직영점,영업,2015-04-30,135.0,125.0,10.0,826.0,116.0,서울특별시 양천구 오목로 344 (목동) ,37.5238,126.8751,7.3,0.6,8107660.714285715,162.0
10909,오산원동점,평택팀,직영점,영업,2019-07-31,350.0,330.0,20.0,1489.26,308.0,경기도 오산시 남부대로 335 (원동) ,37.1361,127.0727,13.5,1.1,15342875.0,307.0
10566,오산점,평택팀,직영점,영업,2015-04-23,210.0,190.0,20.0,670.0,172.0,경기도 오산시 대원로 11 (오산동) ,37.1467,127.0696,9.1,1.1,10982178.57142857,220.0
10635,오창점,충북팀,직영점,영업,2016-08-18,325.0,310.0,15.0,1048.0,297.0,충청북도 청주시 청원구 오창읍 중심상업로 30 ,36.7133,127.4301,11.8,1.1,14469517.857142856,289.0
10354,옥수역점,종로팀,직영점,영업,2020-04-28,166.0,150.0,16.0,555.0,144.0,서울특별시 성동구 동호로 21 (옥수동) ,37.541,127.019,8.9,0.5,9694160.714285716,194.0
11050,옥정신도시점,강북팀,직영점,영업,2023-04-14,269.0,229.0,40.0,1665.82,216.0,경기도 양주시 옥정로 208(옥정동) ,37.8203,127.0921,13.2,0.8,16498607.142857144,330.0
11211,완주봉동점,전북팀,직영점,영업,2025-11-21,263.0,240.0,23.0,0.0,227.0,전북특별자치도 완주군 봉동읍 과학로 1001 ,35.9584,127.1256,10.0,0.5,11207696.42857143,224.0
10509,외대역점,종로팀,직영점,영업,2013-06-18,152.0,142.0,10.0,491.0,133.0,서울특별시 동대문구 휘경로 15 (이문동) ,37.5959,127.062,11.3,0.6,12773107.142857144,255.0
10477,용산아이파크몰점,종로팀,직영점,영업,2013-01-25,132.0,125.0,7.0,429.0,116.0,서울특별시 용산구 한강대로21나길 17 (한강로3가) ,37.5284,126.9639,13.3,0.8,17576785.714285713,352.0
10275,용인구갈점,용인팀,직영점,영업,2010-11-17,230.0,200.0,30.0,1270.88,180.0,경기도 용인시 기흥구 구갈로60번길 5 (구갈동) ,37.2801,127.1118,7.8,0.8,8043928.571428572,161.0
10749,용인구성점,용인팀,직영점,영업,2018-02-20,290.0,272.0,18.0,1319.0,259.0,경기도 용인시 기흥구 용구대로 2351 (마북동) ,37.2963,127.1093,10.0,0.9,11181250.0,224.0
71525,용인농협파머스마켓점,용인팀,유통점,영업,2016-07-23,25.0,25.0,0.0,84.0,21.0,경기도 용인시 처인구 금령로55번길 3 (김량장동) ,37.2353,127.2021,0.7,0.0,,
10867,용인동백점,용인팀,직영점,영업,2019-02-15,328.0,300.0,28.0,3390.67,292.0,경기 용인시 기흥구 동백죽전대로 444 쥬네브월드 4층,37.278,127.1516,17.2,0.8,18082464.285714287,362.0
10888,용인동천점,용인팀,직영점,영업,2019-06-07,362.0,330.0,32.0,1200.0,315.0,경기도 용인시 수지구 동천로 69 (동천동) ,37.3396,127.0956,8.5,0.8,9951821.42857143,199.0
10733,용인민속촌점,용인팀,직영점,영업,2018-05-15,496.0,460.0,36.0,4170.0,438.0,경기도 용인시 기흥구 용구대로 1910 (보라동) ,37.2587,127.1048,14.5,0.8,15446839.285714284,309.0
10994,용인송담대역점,용인팀,직영점,영업,2022-02-18,301.0,258.0,43.0,995.06,243.0,경기도 용인시 처인구 백옥대로 1161(김량장동) ,37.2391,127.209,10.9,0.8,11410910.714285716,228.0
11011,용인시청점,용인팀,직영점,영업,2022-05-19,267.0,245.0,22.0,832.43,225.0,경기도 용인시 처인구 중부대로 1143(삼가동) ,37.2404,127.1724,7.6,0.6,7443446.428571428,149.0
10897,용인역북점,용인팀,직영점,영업,2019-06-28,580.0,540.0,40.0,1913.21,532.0,경기도 용인시 처인구 중부대로 1294 (역북동) ,37.2355,127.1883,17.8,1.1,20284178.57142857,406.0
10690,용인중앙시장점,용인팀,직영점,영업,2017-06-11,220.0,210.0,10.0,2189.0,197.0,경기도 용인시 처인구 금령로 74 (김량장동) ,37.235,127.2047,11.3,0.9,13393607.142857144,268.0
11229,용인포곡점,용인팀,직영점,영업,2026-02-12,465.74,351.29,114.45,0.0,336.29,경기도 용인시 처인구 포곡읍 포곡로278번길 1 ,37.2796,127.2325,11.7,0.6,11593160.714285716,232.0
11164,용인풍덕천점,용인팀,직영점,영업,2025-03-12,257.0,217.0,40.0,1585.85,211.0,경기도 용인시 수지구 수풍로 65 (풍덕천동) ,37.3298,127.0924,6.5,0.5,7293946.428571428,146.0
71728,우리할인마트명곡점,대구팀,유통점,영업,2022-06-17,22.0,22.0,0.0,0.0,18.0,대구광역시 달성군 화원읍 명천로 206 ,35.8001,128.4959,0.0,0.0,,
10203,우장산역점,일산팀,직영점,영업,2009-10-19,178.0,169.0,9.0,1596.0,163.0,서울특별시 강서구 강서로 267 (내발산동) ,37.5496,126.8359,10.2,0.8,11496875.0,230.0
10377,울산남목점,울산팀,직영점,영업,2011-12-17,145.0,140.0,5.0,557.0,131.0,울산광역시 동구 방어진순환도로 1133 (서부동) ,35.5393,129.4248,2.7,0.3,5547910.714285715,111.0
10498,울산무거점,울산팀,직영점,영업,2013-04-26,260.0,255.0,5.0,1017.0,235.0,울산광역시 남구 대학로 126 (무거동) ,35.5458,129.2615,13.6,0.8,16495250.0,330.0
10602,울산방어점,울산팀,직영점,영업,2016-03-23,200.0,192.0,8.0,656.0,181.0,울산광역시 동구 화문로 33 (방어동) ,35.4847,129.4131,8.8,0.8,12523089.285714284,250.0
10734,울산병영점,울산팀,직영점,영업,2017-11-25,320.0,250.0,70.0,1231.0,228.0,울산광역시 중구 곽남길 4 (남외동) ,35.569,129.3433,8.6,0.5,10882660.714285716,218.0
10728,울산삼산본점,울산팀,직영점,영업,2017-10-27,450.0,420.0,30.0,1495.0,398.0,울산광역시 남구 화합로 138-1 (삼산동) ,35.5371,129.3405,18.3,1.1,25702696.42857143,514.0
10861,울산서동점,울산팀,직영점,영업,2019-01-16,316.0,285.0,31.0,1533.98,263.0,울산광역시 중구 동천서로 56 (서동) ,35.5838,129.3447,6.9,0.5,8559107.142857144,171.0
10051,울산성남점,울산팀,직영점,영업,2006-08-20,172.0,160.0,12.0,485.0,140.0,울산광역시 중구 시계탑거리 23 (옥교동) ,35.5543,129.3219,8.6,0.8,10129107.142857144,203.0
10883,울산신정점,울산팀,직영점,영업,2019-04-20,330.0,315.0,15.0,995.54,286.0,울산광역시 남구 월평로 60 (신정동) ,35.5419,129.3122,10.2,0.8,14131375.0,283.0
10848,울산신천점,울산팀,직영점,영업,2018-11-21,340.0,280.0,60.0,1119.7,258.0,울산광역시 북구 호계로 400 (신천동) ,35.638,129.3473,10.6,0.8,12530196.42857143,251.0
11221,울산언양점,울산팀,직영점,영업,2026-01-03,138.21,125.0,13.21,0.0,114.0,울산광역시 울주군 언양읍 헌양길 175 ,35.5671,129.117,6.6,0.5,6882964.285714285,138.0
