temperature_2m_min,temperature_2m_max,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,relative_humidity_2m_mean,soil_temperature_0_to_7cm_mean,평수,실평수,진열평수,창고,계약면적(㎡),매장인원,입고도우미PO,일평균매출,일평균물동량,형태,매장명,지역,위도,경도,매장,발생일시,incident_id,label
20.2,33.0,12.0,0.0,12.0,17.3,70,26.2,220.0,220.0,200.0,0.0,1239.0,8.5,0.5,9497017.857142856,190.0,직영점,의정부녹양점,강북팀,37.7607,127.0413,10279.0,2025-06-15,NEG-10279.0-2025-06-15,0
16.1,25.2,0.5,0.0,0.5,22.6,62,21.4,220.0,220.0,200.0,0.0,1239.0,8.5,0.5,9497017.857142856,190.0,직영점,의정부녹양점,강북팀,37.7607,127.0413,10279.0,2025-06-03,NEG-10279.0-2025-06-03,0
17.5,20.5,12.7,0.0,12.7,11.0,85,19.6,220.0,220.0,200.0,0.0,1239.0,8.5,0.5,9497017.857142856,190.0,직영점,의정부녹양점,강북팀,37.7607,127.0413,10279.0,2025-09-19,NEG-10279.0-2025-09-19,0
23.5,32.0,0.0,0.0,0.0,13.2,83,27.9,220.0,220.0,200.0,0.0,1239.0,8.5,0.5,9497017.857142856,190.0,직영점,의정부녹양점,강북팀,37.7607,127.0413,10279.0,2025-08-22,NEG-10279.0-2025-08-22,0
-2.0,3.4,2.8,1.89,0.1,22.2,76,3.5,97.6,92.6,88.6,5.0,421.0,7.9,0.5,8429076.923076924,169.0,직영점,부천자유시장점,북인천팀,37.4835,126.7812,10284.0,2025-03-18,NEG-10284.0-2025-03-18,0
-6.2,0.9,0.3,0.14,0.1,12.6,63,-1.0,97.6,92.6,88.6,5.0,421.0,7.9,0.5,8429076.923076924,169.0,직영점,부천자유시장점,북인천팀,37.4835,126.7812,10284.0,2025-02-10,NEG-10284.0-2025-02-10,0
-0.6,8.8,0.0,0.0,0.0,18.5,81,0.7,97.6,92.6,88.6,5.0,421.0,7.9,0.5,8429076.923076924,169.0,직영점,부천자유시장점,북인천팀,37.4835,126.7812,10284.0,2025-02-16,NEG-10284.0-2025-02-16,0
-9.4,3.3,0.0,0.0,0.0,10.3,68,-2.5,140.0,135.0,117.0,5.0,446.0,6.3,0.6,7027107.142857143,141.0,직영점,혜화점,종로팀,37.5833,126.9987,10286.0,2024-12-23,NEG-10286.0-2024-12-23,0
-4.3,2.2,0.0,0.0,0.0,11.0,59,0.7,140.0,135.0,117.0,5.0,446.0,6.3,0.6,7027107.142857143,141.0,직영점,혜화점,종로팀,37.5833,126.9987,10286.0,2024-12-03,NEG-10286.0-2024-12-03,0
-12.4,-3.7,0.0,0.0,0.0,9.3,43,-4.7,140.0,135.0,117.0,5.0,446.0,6.3,0.6,7027107.142857143,141.0,직영점,혜화점,종로팀,37.5833,126.9987,10286.0,2025-01-10,NEG-10286.0-2025-01-10,0
16.2,22.4,0.7,0.0,0.7,13.2,68,20.0,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-05-23,NEG-10288.0-2025-05-23,0
17.6,26.9,2.1,0.0,2.1,10.0,80,21.7,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-06-22,NEG-10288.0-2025-06-22,0
25.0,32.0,0.4,0.0,0.4,10.2,84,28.5,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-08-15,NEG-10288.0-2025-08-15,0
18.4,28.6,5.6,0.0,5.6,17.8,87,23.9,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-06-15,NEG-10288.0-2025-06-15,0
20.0,28.8,1.1,0.0,1.1,18.3,79,25.4,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-07-14,NEG-10288.0-2025-07-14,0
23.8,37.2,0.0,0.0,0.0,13.5,47,34.7,108.0,103.0,92.0,5.0,449.0,6.4,0.3,5362750.0,107.0,직영점,광주운남삼거리점,전남팀,35.1784,126.8245,10288.0,2025-07-12,NEG-10288.0-2025-07-12,0
7.4,17.8,0.6,0.0,0.6,8.9,79,13.1,410.0,395.0,373.0,15.0,2487.0,17.5,1.7,17897321.42857143,358.0,직영점,구의역점,구리팀,37.5365,127.0847,10289.0,2024-10-21,NEG-10289.0-2024-10-21,0
-3.5,2.0,0.8,0.35,0.3,14.3,57,1.3,410.0,395.0,373.0,15.0,2487.0,17.5,1.7,17897321.42857143,358.0,직영점,구의역점,구리팀,37.5365,127.0847,10289.0,2024-12-31,NEG-10289.0-2024-12-31,0
-7.4,0.2,0.0,0.0,0.0,15.9,54,-2.6,410.0,395.0,373.0,15.0,2487.0,17.5,1.7,17897321.42857143,358.0,직영점,구의역점,구리팀,37.5365,127.0847,10289.0,2025-01-08,NEG-10289.0-2025-01-08,0
14.7,23.9,2.3,0.0,2.3,12.9,53,20.5,94.0,90.0,86.0,4.0,346.0,7.7,0.7,9653732.142857144,193.0,직영점,남영역점,종로팀,37.5422,126.9719,10305.0,2025-05-23,NEG-10305.0-2025-05-23,0
4.0,20.4,0.1,0.0,0.1,12.2,74,10.8,94.0,90.0,86.0,4.0,346.0,7.7,0.7,9653732.142857144,193.0,직영점,남영역점,종로팀,37.5422,126.9719,10305.0,2025-04-16,NEG-10305.0-2025-04-16,0
4.3,21.3,0.0,0.0,0.0,11.9,64,12.2,94.0,90.0,86.0,4.0,346.0,7.7,0.7,9653732.142857144,193.0,직영점,남영역점,종로팀,37.5422,126.9719,10305.0,2025-03-23,NEG-10305.0-2025-03-23,0
-4.5,7.8,0.0,0.0,0.0,12.9,72,3.1,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2024-02-26,NEG-10328.0-2024-02-26,0
-4.3,7.8,0.0,0.0,0.0,15.7,67,2.6,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2024-03-10,NEG-10328.0-2024-03-10,0
6.8,12.5,2.2,0.0,2.2,13.0,87,9.3,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2024-03-28,NEG-10328.0-2024-03-28,0
-5.3,2.3,0.0,0.0,0.0,14.8,50,-0.1,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2025-02-24,NEG-10328.0-2025-02-24,0
-6.4,0.1,0.0,0.0,0.0,17.0,45,0.5,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2025-02-19,NEG-10328.0-2025-02-19,0
-2.5,5.4,0.0,0.0,0.0,6.3,84,0.1,330.0,320.0,305.0,10.0,1553.0,15.5,1.7,21532964.285714287,431.0,직영점,철산역점,안산팀,37.4752,126.8658,10328.0,2025-01-21,NEG-10328.0-2025-01-21,0
-8.6,1.1,0.0,0.0,0.0,23.2,58,-1.6,202.0,196.0,187.0,6.0,644.0,8.0,0.6,9950821.42857143,199.0,직영점,일산웨스턴돔점,일산팀,37.6564,126.7705,10332.0,2026-01-13,NEG-10332.0-2026-01-13,0
-4.6,2.9,0.0,0.0,0.0,10.6,73,-1.2,202.0,196.0,187.0,6.0,644.0,8.0,0.6,9950821.42857143,199.0,직영점,일산웨스턴돔점,일산팀,37.6564,126.7705,10332.0,2026-01-04,NEG-10332.0-2026-01-04,0
-1.5,9.3,0.0,0.0,0.0,18.4,70,4.0,202.0,196.0,187.0,6.0,644.0,8.0,0.6,9950821.42857143,199.0,직영점,일산웨스턴돔점,일산팀,37.6564,126.7705,10332.0,2026-02-15,NEG-10332.0-2026-02-15,0
21.8,31.9,0.2,0.0,0.2,9.5,78,27.4,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-09-03,NEG-10338.0-2025-09-03,0
5.4,8.4,0.8,0.0,0.8,34.7,58,9.6,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-03-28,NEG-10338.0-2025-03-28,0
8.2,20.1,0.0,0.0,0.0,12.8,72,14.2,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-11-05,NEG-10338.0-2025-11-05,0
2.2,8.4,0.1,0.0,0.1,25.0,54,8.0,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-03-29,NEG-10338.0-2025-03-29,0
-3.7,-1.5,0.4,0.35,0.0,31.8,72,0.3,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-02-04,NEG-10338.0-2025-02-04,0
5.8,17.4,0.0,0.0,0.0,11.6,59,12.2,205.0,175.0,155.0,30.0,678.36,9.6,0.8,8146892.857142857,163.0,직영점,목포하당점,전남팀,34.802,126.4238,10338.0,2025-10-29,NEG-10338.0-2025-10-29,0
17.0,21.1,18.1,0.0,18.1,25.5,83,20.3,90.0,84.0,80.0,6.0,327.0,5.3,0.3,5174607.142857143,103.0,직영점,방배역점,강남팀,37.4815,126.9969,10344.0,2024-09-21,NEG-10344.0-2024-09-21,0
23.5,28.3,14.1,0.0,14.1,12.9,93,25.3,90.0,84.0,80.0,6.0,327.0,5.3,0.3,5174607.142857143,103.0,직영점,방배역점,강남팀,37.4815,126.9969,10344.0,2024-09-13,NEG-10344.0-2024-09-13,0
22.8,32.8,2.1,0.0,2.1,16.5,81,27.4,90.0,84.0,80.0,6.0,327.0,5.3,0.3,5174607.142857143,103.0,직영점,방배역점,강남팀,37.4815,126.9969,10344.0,2024-09-11,NEG-10344.0-2024-09-11,0
-9.3,-3.2,0.0,0.0,0.0,27.6,48,-0.1,170.0,165.0,161.0,5.0,856.0,7.5,0.5,9909982.142857144,198.0,직영점,대구비산네거리점,경북팀,35.8718,128.5703,10345.0,2025-02-04,NEG-10345.0-2025-02-04,0
-0.9,8.3,0.0,0.0,0.0,9.1,49,1.2,170.0,165.0,161.0,5.0,856.0,7.5,0.5,9909982.142857144,198.0,직영점,대구비산네거리점,경북팀,35.8718,128.5703,10345.0,2025-01-19,NEG-10345.0-2025-01-19,0
-3.2,7.8,0.6,0.0,0.6,6.3,72,1.5,170.0,165.0,161.0,5.0,856.0,7.5,0.5,9909982.142857144,198.0,직영점,대구비산네거리점,경북팀,35.8718,128.5703,10345.0,2025-01-31,NEG-10345.0-2025-01-31,0
23.7,30.9,8.2,0.0,8.2,11.5,86,26.8,80.0,80.0,71.0,0.0,252.5,7.6,0.5,7163285.714285715,143.0,직영점,의정부점,강북팀,37.7406,127.0496,10348.0,2025-08-30,NEG-10348.0-2025-08-30,0
23.6,30.4,0.7,0.0,0.7,11.9,86,26.7,80.0,80.0,71.0,0.0,252.5,7.6,0.5,7163285.714285715,143.0,직영점,의정부점,강북팀,37.7406,127.0496,10348.0,2025-08-17,NEG-10348.0-2025-08-17,0
25.8,36.4,0.0,0.0,0.0,11.7,65,30.7,80.0,80.0,71.0,0.0,252.5,7.6,0.5,7163285.714285715,143.0,직영점,의정부점,강북팀,37.7406,127.0496,10348.0,2025-07-30,NEG-10348.0-2025-07-30,0
20.1,29.8,0.3,0.0,0.3,12.1,87,25.1,95.0,90.0,88.0,5.0,348.0,7.7,0.6,9338071.42857143,187.0,직영점,관양시장점,관악팀,37.4048,126.9572,10350.0,2024-07-12,NEG-10350.0-2024-07-12,0
24.2,32.2,0.5,0.0,0.5,9.7,82,28.4,95.0,90.0,88.0,5.0,348.0,7.7,0.6,9338071.42857143,187.0,직영점,관양시장점,관악팀,37.4048,126.9572,10350.0,2024-08-10,NEG-10350.0-2024-08-10,0
19.7,26.8,15.3,0.0,15.3,15.7,90,23.7,95.0,90.0,88.0,5.0,348.0,7.7,0.6,9338071.42857143,187.0,직영점,관양시장점,관악팀,37.4048,126.9572,10350.0,2024-07-07,NEG-10350.0-2024-07-07,0
20.1,26.2,6.4,0.0,6.4,15.8,80,23.0,155.0,144.0,128.0,11.0,1019.0,6.1,0.4,6206357.142857143,124.0,직영점,고양행신점,일산팀,37.6186,126.845,10353.0,2025-09-12,NEG-10353.0-2025-09-12,0
0.1,11.4,0.0,0.0,0.0,9.2,73,7.1,155.0,144.0,128.0,11.0,1019.0,6.1,0.4,6206357.142857143,124.0,직영점,고양행신점,일산팀,37.6186,126.845,10353.0,2025-11-03,NEG-10353.0-2025-11-03,0
5.2,15.4,0.0,0.0,0.0,10.4,79,9.6,155.0,144.0,128.0,11.0,1019.0,6.1,0.4,6206357.142857143,124.0,직영점,고양행신점,일산팀,37.6186,126.845,10353.0,2025-10-29,NEG-10353.0-2025-10-29,0
8.8,26.5,0.0,0.0,0.0,8.4,54,19.8,190.0,179.0,159.0,11.0,819.0,11.9,0.9,17250571.42857143,345.0,직영점,장안사거리점,종로팀,37.5719,127.0711,10355.0,2026-04-18,NEG-10355.0-2026-04-18,0
1.1,11.4,0.0,0.0,0.0,12.9,66,6.7,190.0,179.0,159.0,11.0,819.0,11.9,0.9,17250571.42857143,345.0,직영점,장안사거리점,종로팀,37.5719,127.0711,10355.0,2026-03-14,NEG-10355.0-2026-03-14,0
4.3,18.5,0.0,0.0,0.0,9.0,60,12.0,190.0,179.0,159.0,11.0,819.0,11.9,0.9,17250571.42857143,345.0,직영점,장안사거리점,종로팀,37.5719,127.0711,10355.0,2026-03-29,NEG-10355.0-2026-03-29,0
-7.3,3.2,0.0,0.0,0.0,12.4,64,-1.2,150.0,143.0,130.0,7.0,493.0,6.4,0.3,6490464.285714285,130.0,직영점,인천논현점,남인천팀,37.4015,126.7213,10357.0,2026-02-03,NEG-10357.0-2026-02-03,0
2.5,16.2,0.0,0.0,0.0,13.9,51,8.3,150.0,143.0,130.0,7.0,493.0,6.4,0.3,6490464.285714285,130.0,직영점,인천논현점,남인천팀,37.4015,126.7213,10357.0,2026-03-22,NEG-10357.0-2026-03-22,0
-0.6,10.9,0.0,0.0,0.0,11.2,70,6.5,150.0,143.0,130.0,7.0,493.0,6.4,0.3,6490464.285714285,130.0,직영점,인천논현점,남인천팀,37.4015,126.7213,10357.0,2026-03-21,NEG-10357.0-2026-03-21,0
5.9,17.5,0.0,0.0,0.0,12.3,56,12.5,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2025-04-29,NEG-10364.0-2025-04-29,0
13.2,27.5,0.0,0.0,0.0,14.8,55,22.2,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2024-06-03,NEG-10364.0-2024-06-03,0
13.6,15.1,26.9,0.0,26.9,19.9,84,14.0,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2025-05-09,NEG-10364.0-2025-05-09,0
14.9,25.5,0.3,0.0,0.3,26.7,64,21.6,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2024-06-01,NEG-10364.0-2024-06-01,0
14.7,29.0,0.0,0.0,0.0,22.9,48,23.4,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2024-06-04,NEG-10364.0-2024-06-04,0
16.4,26.6,0.0,0.0,0.0,12.7,55,24.6,160.0,153.0,140.0,7.0,532.0,9.7,0.6,10745107.142857144,215.0,직영점,신곡시장점,신촌팀,37.5176,126.8416,10364.0,2025-05-31,NEG-10364.0-2025-05-31,0
4.4,8.9,5.2,0.0,5.2,24.0,77,9.0,130.0,125.0,116.0,5.0,468.0,8.0,0.5,7063035.714285715,141.0,직영점,인천석바위점,남인천팀,37.4594,126.6892,10367.0,2025-11-25,NEG-10367.0-2025-11-25,0
-13.9,-6.1,0.0,0.0,0.0,19.7,39,-4.2,130.0,125.0,116.0,5.0,468.0,8.0,0.5,7063035.714285715,141.0,직영점,인천석바위점,남인천팀,37.4594,126.6892,10367.0,2026-01-20,NEG-10367.0-2026-01-20,0
-4.4,5.5,8.3,0.91,7.0,39.5,72,2.0,130.0,125.0,116.0,5.0,468.0,8.0,0.5,7063035.714285715,141.0,직영점,인천석바위점,남인천팀,37.4594,126.6892,10367.0,2026-01-10,NEG-10367.0-2026-01-10,0
10.8,21.2,0.0,0.0,0.0,17.9,80,16.6,150.0,140.0,127.0,10.0,713.0,6.6,0.5,6277160.714285715,126.0,직영점,목포광장점,전남팀,34.803,126.393,10371.0,2025-05-12,NEG-10371.0-2025-05-12,0
7.4,19.1,0.0,0.0,0.0,24.2,73,13.3,150.0,140.0,127.0,10.0,713.0,6.6,0.5,6277160.714285715,126.0,직영점,목포광장점,전남팀,34.803,126.393,10371.0,2025-04-16,NEG-10371.0-2025-04-16,0
18.4,25.3,7.7,0.0,7.7,18.7,92,22.5,150.0,140.0,127.0,10.0,713.0,6.6,0.5,6277160.714285715,126.0,직영점,목포광장점,전남팀,34.803,126.393,10371.0,2025-06-15,NEG-10371.0-2025-06-15,0
-4.4,5.1,0.0,0.0,0.0,12.8,63,0.8,136.0,133.0,122.0,3.0,682.0,6.9,0.5,6740857.142857143,135.0,직영점,시흥대야점,안산팀,37.4457,126.7991,10372.0,2025-12-12,NEG-10372.0-2025-12-12,0
-4.6,0.6,0.0,0.0,0.0,17.2,54,0.4,136.0,133.0,122.0,3.0,682.0,6.9,0.5,6740857.142857143,135.0,직영점,시흥대야점,안산팀,37.4457,126.7991,10372.0,2026-01-05,NEG-10372.0-2026-01-05,0
-7.3,-2.8,0.0,0.0,0.0,17.6,40,-0.4,136.0,133.0,122.0,3.0,682.0,6.9,0.5,6740857.142857143,135.0,직영점,시흥대야점,안산팀,37.4457,126.7991,10372.0,2026-01-08,NEG-10372.0-2026-01-08,0
19.1,24.0,94.9,0.0,94.9,19.5,90,21.4,251.8,230.8,219.8,21.0,817.0,11.4,0.4,13468428.57142857,269.0,직영점,안동옥동점,경북팀,36.5639,128.7028,10374.0,2024-09-21,NEG-10374.0-2024-09-21,0
25.6,31.0,7.8,0.0,7.8,18.0,80,28.1,251.8,230.8,219.8,21.0,817.0,11.4,0.4,13468428.57142857,269.0,직영점,안동옥동점,경북팀,36.5639,128.7028,10374.0,2024-08-21,NEG-10374.0-2024-08-21,0
22.2,30.6,3.1,0.0,3.1,14.5,81,27.2,251.8,230.8,219.8,21.0,817.0,11.4,0.4,13468428.57142857,269.0,직영점,안동옥동점,경북팀,36.5639,128.7028,10374.0,2024-09-08,NEG-10374.0-2024-09-08,0
19.6,24.0,0.2,0.0,0.2,23.2,64,21.5,145.0,140.0,131.0,5.0,557.0,2.7,0.3,5547910.714285715,111.0,직영점,울산남목점,울산팀,35.5393,129.4248,10377.0,2025-09-22,NEG-10377.0-2025-09-22,0
23.0,30.5,0.7,0.0,0.7,12.6,75,30.9,145.0,140.0,131.0,5.0,557.0,2.7,0.3,5547910.714285715,111.0,직영점,울산남목점,울산팀,35.5393,129.4248,10377.0,2025-08-08,NEG-10377.0-2025-08-08,0
23.9,32.5,0.0,0.0,0.0,11.9,76,32.1,145.0,140.0,131.0,5.0,557.0,2.7,0.3,5547910.714285715,111.0,직영점,울산남목점,울산팀,35.5393,129.4248,10377.0,2025-07-31,NEG-10377.0-2025-07-31,0
7.4,24.0,0.0,0.0,0.0,14.8,40,18.1,100.0,95.0,91.0,5.0,433.0,5.9,0.5,6449196.428571428,129.0,직영점,대구죽곡점,대구팀,35.8597,128.4637,10384.0,2025-04-29,NEG-10384.0-2025-04-29,0
3.8,22.2,0.0,0.0,0.0,24.3,51,10.0,100.0,95.0,91.0,5.0,433.0,5.9,0.5,6449196.428571428,129.0,직영점,대구죽곡점,대구팀,35.8597,128.4637,10384.0,2025-03-21,NEG-10384.0-2025-03-21,0
6.1,10.0,3.0,0.0,3.0,28.0,67,8.7,100.0,95.0,91.0,5.0,433.0,5.9,0.5,6449196.428571428,129.0,직영점,대구죽곡점,대구팀,35.8597,128.4637,10384.0,2025-03-15,NEG-10384.0-2025-03-15,0
25.7,30.1,12.4,0.0,12.4,19.4,90,28.2,228.0,219.0,192.0,9.0,1078.0,8.9,0.9,7821732.142857143,156.0,직영점,대방점,관악팀,37.5038,126.9222,10386.0,2024-08-02,NEG-10386.0-2024-08-02,0
20.1,27.1,7.3,0.0,7.3,16.7,82,24.2,228.0,219.0,192.0,9.0,1078.0,8.9,0.9,7821732.142857143,156.0,직영점,대방점,관악팀,37.5038,126.9222,10386.0,2024-06-15,NEG-10386.0-2024-06-15,0
8.6,22.1,0.0,0.0,0.0,16.4,75,15.5,228.0,219.0,192.0,9.0,1078.0,8.9,0.9,7821732.142857143,156.0,직영점,대방점,관악팀,37.5038,126.9222,10386.0,2024-05-17,NEG-10386.0-2024-05-17,0
18.3,30.1,0.0,0.0,0.0,16.2,66,25.3,179.0,173.0,155.0,6.0,594.21,9.2,0.4,10368071.42857143,207.0,직영점,동광주점,전남팀,35.1788,126.929,10394.0,2025-06-10,NEG-10394.0-2025-06-10,0
15.1,31.1,0.0,0.0,0.0,13.2,55,23.0,179.0,173.0,155.0,6.0,594.21,9.2,0.4,10368071.42857143,207.0,직영점,동광주점,전남팀,35.1788,126.929,10394.0,2025-06-07,NEG-10394.0-2025-06-07,0
22.7,35.8,0.0,0.0,0.0,15.3,64,30.4,179.0,173.0,155.0,6.0,594.21,9.2,0.4,10368071.42857143,207.0,직영점,동광주점,전남팀,35.1788,126.929,10394.0,2025-07-30,NEG-10394.0-2025-07-30,0
3.2,8.6,5.7,0.0,5.7,21.2,83,7.9,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-11-25,NEG-10402.0-2025-11-25,0
-2.7,2.4,0.0,0.0,0.0,18.1,74,0.6,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-12-14,NEG-10402.0-2025-12-14,0
12.4,23.1,0.3,0.0,0.3,20.5,73,15.2,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-04-17,NEG-10402.0-2025-04-17,0
-0.2,11.6,0.0,0.0,0.0,11.5,65,7.2,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-11-03,NEG-10402.0-2025-11-03,0
15.8,24.5,0.0,0.0,0.0,21.7,57,21.9,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-06-03,NEG-10402.0-2025-06-03,0
4.5,12.9,0.1,0.0,0.1,18.4,77,8.8,100.0,95.0,93.0,5.0,570.0,10.5,0.8,12372553.57142857,247.0,직영점,안양중앙점,관악팀,37.3976,126.922,10402.0,2025-04-06,NEG-10402.0-2025-04-06,0
-11.7,2.1,0.0,0.0,0.0,10.5,58,-4.0,140.0,135.0,126.0,5.0,836.0,6.8,0.4,7103375.0,142.0,직영점,수원호매실점,수원팀,37.2739,126.9413,10419.0,2026-02-09,NEG-10419.0-2026-02-09,0
0.9,9.0,0.0,0.0,0.0,9.1,76,6.1,140.0,135.0,126.0,5.0,836.0,6.8,0.4,7103375.0,142.0,직영점,수원호매실점,수원팀,37.2739,126.9413,10419.0,2025-11-26,NEG-10419.0-2025-11-26,0
-9.6,1.4,0.1,0.0,0.1,13.9,40,-2.0,140.0,135.0,126.0,5.0,836.0,6.8,0.4,7103375.0,142.0,직영점,수원호매실점,수원팀,37.2739,126.9413,10419.0,2026-01-14,NEG-10419.0-2026-01-14,0
24.1,31.2,10.6,0.0,10.6,9.4,84,28.3,90.0,82.7,71.7,7.3,297.0,5.6,0.3,5854446.428571428,117.0,직영점,조치원점,충북팀,36.601,127.2989,10422.0,2024-08-24,NEG-10422.0-2024-08-24,0
20.9,32.5,0.0,0.0,0.0,12.1,73,28.0,90.0,82.7,71.7,7.3,297.0,5.6,0.3,5854446.428571428,117.0,직영점,조치원점,충북팀,36.601,127.2989,10422.0,2024-09-08,NEG-10422.0-2024-09-08,0
24.5,33.7,1.7,0.0,1.7,8.2,71,30.3,90.0,82.7,71.7,7.3,297.0,5.6,0.3,5854446.428571428,117.0,직영점,조치원점,충북팀,36.601,127.2989,10422.0,2024-08-17,NEG-10422.0-2024-08-17,0
-6.0,5.6,0.0,0.0,0.0,11.5,60,-2.0,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-02-11,NEG-10435.0-2025-02-11,0
-4.3,4.7,0.0,0.0,0.0,20.1,55,-0.3,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-02-13,NEG-10435.0-2025-02-13,0
8.1,16.7,0.0,0.0,0.0,18.4,67,13.0,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-05-02,NEG-10435.0-2025-05-02,0
-10.7,-5.9,0.9,0.63,0.0,32.4,59,-3.6,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-02-07,NEG-10435.0-2025-02-07,0
15.2,24.9,0.0,0.0,0.0,13.8,59,23.0,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-05-31,NEG-10435.0-2025-05-31,0
11.3,15.1,5.1,0.0,5.1,26.0,92,13.1,310.0,300.0,285.0,10.0,1044.0,7.8,1.1,8681910.714285715,174.0,직영점,인천송도1호점,남인천팀,37.3966,126.6519,10435.0,2025-05-10,NEG-10435.0-2025-05-10,0
10.3,25.4,0.0,0.0,0.0,23.1,63,16.9,389.0,365.3,343.3,23.7,2940.26,18.9,0.8,22600857.14285714,452.0,직영점,대구칠곡3지구점,경북팀,35.9422,128.5639,10438.0,2025-04-24,NEG-10438.0-2025-04-24,0
20.1,28.1,0.0,0.0,0.0,7.7,71,25.0,389.0,365.3,343.3,23.7,2940.26,18.9,0.8,22600857.14285714,452.0,직영점,대구칠곡3지구점,경북팀,35.9422,128.5639,10438.0,2025-09-08,NEG-10438.0-2025-09-08,0
17.3,25.6,0.1,0.0,0.1,15.6,71,21.1,389.0,365.3,343.3,23.7,2940.26,18.9,0.8,22600857.14285714,452.0,직영점,대구칠곡3지구점,경북팀,35.9422,128.5639,10438.0,2025-09-23,NEG-10438.0-2025-09-23,0
